,id,name,nationality,sex,date_of_birth,height,weight,sport,gold,silver,bronze
1773,898863862,Martin Kucera,SVK,male,1990-05-10,1.93,74.0,athletics,0.0,0.0,0.0
1774,121446595,Martin Kupper,EST,male,1989-05-31,1.98,119.0,athletics,0.0,0.0,0.0
1775,887718773,Martin Tistan,SVK,male,1992-11-12,1.73,65.0,athletics,0.0,0.0,0.0
1776,688040735,Martina Hrasnova,SVK,female,1983-03-21,1.77,80.0,athletics,0.0,0.0,0.0
1777,290254894,Martina Ratej,SLO,female,1981-11-02,1.78,80.0,athletics,0.0,0.0,0.0
1779,190010311,Martina Strutz,GER,female,1981-11-04,1.59,58.0,athletics,0.0,0.0,0.0
1780,732634662,Martyn Rooney,GBR,male,1987-04-03,1.98,81.0,athletics,0.0,0.0,0.0
1781,472349121,Martyna Dabrowska,POL,female,1994-04-05,1.76,56.0,athletics,0.0,0.0,0.0
1782,62434883,Maru Teferi,ISR,male,1992-08-17,1.64,52.0,athletics,0.0,0.0,0.0
1783,674506453,Marusa Cernjul,SLO,female,1992-06-30,1.77,56.0,athletics,0.0,0.0,0.0
1784,615165685,Marvin Bracy,USA,male,1993-12-15,1.76,77.0,athletics,0.0,0.0,0.0
1785,360462839,Marvin Rene,FRA,male,1995-04-11,1.77,60.0,athletics,0.0,0.0,0.0
1786,699555088,Mary Joy Tabal,PHI,female,1989-07-13,1.49,45.0,athletics,0.0,0.0,0.0
1787,104377411,Maryan Muse,SOM,female,1997-01-01,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1788,536189027,Maryna Bekh,UKR,female,1995-07-18,1.74,62.0,athletics,0.0,0.0,0.0
1789,858452425,Maryna Damantsevich,BLR,female,1984-02-10,1.62,51.0,athletics,0.0,0.0,0.0
1790,884349889,Maryna Kylypko,UKR,female,1995-11-10,1.64,58.0,athletics,0.0,0.0,0.0
1791,870110736,Marzia Caravelli,ITA,female,1981-10-23,1.77,62.0,athletics,0.0,0.0,0.0
1792,566847633,Masbah Ahmmed,BAN,male,1995-03-11,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1793,620850796,Mason Finley,USA,male,1990-10-07,2.04,157.0,athletics,0.0,0.0,0.0
1794,306036644,Mate Helebrandt,HUN,male,1989-01-12,1.74,59.0,athletics,0.0,0.0,0.0
1795,56718574,Matea Matosevic,CRO,female,1989-03-14,1.73,52.0,athletics,0.0,0.0,0.0
1797,301324995,Matej Toth,SVK,male,1983-02-10,1.85,73.0,athletics,1.0,0.0,0.0
1798,403394715,Mateusz Przybylko,GER,male,1992-03-09,1.95,78.0,athletics,0.0,0.0,0.0
1800,414004191,Mathieu Bilodeau,CAN,male,1983-11-27,1.85,72.0,athletics,0.0,0.0,0.0
1801,36826829,Mathilde Andraud,FRA,female,1989-04-28,1.73,70.0,athletics,0.0,0.0,0.0
1803,427248664,Matteo Galvan,ITA,male,1988-08-24,1.82,78.0,athletics,0.0,0.0,0.0
1804,381850551,Matteo Giupponi,ITA,male,1988-10-08,1.89,70.0,athletics,0.0,0.0,0.0
1806,730877927,Matthew Centrowitz,USA,male,1989-10-18,1.76,65.0,athletics,1.0,0.0,0.0
1807,566672226,Matthew Denny,AUS,male,1996-06-02,1.95,118.0,athletics,0.0,0.0,0.0
1809,550707976,Matthew Hudson-Smith,GBR,male,1994-10-26,1.94,78.0,athletics,0.0,0.0,0.0
1810,897031531,Matthew Hughes,CAN,male,1989-08-03,1.8,66.0,athletics,0.0,0.0,0.0
1811,388169524,Matthias Buhler,GER,male,1986-09-02,1.89,78.0,athletics,0.0,0.0,0.0
1813,676985214,Matus Bubenik,SVK,male,1989-11-14,1.97,78.0,athletics,0.0,0.0,0.0
1814,178284851,Matylda Kowal,POL,female,1989-01-11,1.7,51.0,athletics,0.0,0.0,0.0
1815,498567900,Maureen Jelagat Maiyo,KEN,female,1985-05-28,1.67,58.0,athletics,0.0,0.0,0.0
1816,322346494,Maureen Koster,NED,female,1992-07-03,1.76,56.0,athletics,0.0,0.0,0.0
1817,237676786,Mauricio Arteaga,ECU,male,1988-08-08,1.77,68.0,athletics,0.0,0.0,0.0
1818,76978968,Mauricio Ortega,COL,male,1994-08-04,1.8,90.0,athletics,0.0,0.0,0.0
1819,508219874,Max Hess,GER,male,1996-07-13,1.85,80.0,athletics,0.0,0.0,0.0
1824,781644314,Maximo Mercedes,DOM,male,1988-09-14,1.86,70.0,athletics,0.0,0.0,0.0
1825,500075689,Maya Rehberg,GER,female,1994-04-28,1.7,58.0,athletics,0.0,0.0,0.0
1826,919598411,Mayada Sayyad,PLE,female,1992-10-26,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1827,341245309,Maykel Masso,CUB,male,1999-05-08,1.74,61.0,athletics,0.0,0.0,0.0
1828,761032254,Mayobanex de Oleo,DOM,male,1993-05-26,1.71,61.0,athletics,0.0,0.0,0.0
1829,750703136,Mayra Carolina Herrera,GUA,female,1988-12-20,1.63,54.0,athletics,0.0,0.0,0.0
1830,128985176,Mazoon Al-Alawi,OMA,female,1997-11-14,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1831,965246251,Md Fakhri Ismail,BRU,male,1991-03-06,1.6,62.0,athletics,0.0,0.0,0.0
1832,968097436,Mebrahtom Keflezighi,USA,male,1975-05-05,1.66,56.0,athletics,0.0,0.0,0.0
1834,350561307,Megan Simmonds,JAM,female,1994-03-18,1.57,49.0,athletics,0.0,0.0,0.0
1835,463812760,Mehboob Ali,PAK,male,1990-04-10,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1837,694559348,Mekonnen Gebremedhin,ETH,male,1988-10-11,1.81,61.0,athletics,0.0,0.0,0.0
1838,667446420,Melina Robert-Michon,FRA,female,1979-07-18,1.8,85.0,athletics,0.0,1.0,0.0
1839,314522649,Melissa Bishop,CAN,female,1988-08-05,1.73,56.0,athletics,0.0,0.0,0.0
1840,371776247,Melissa Boekelman,NED,female,1989-05-11,1.76,87.0,athletics,0.0,0.0,0.0
1841,351096848,Melissa Breen,AUS,female,1990-09-17,1.74,65.0,athletics,0.0,0.0,0.0
1843,488010523,Melker Svard Jacobsson,SWE,male,1994-01-08,1.88,79.0,athletics,0.0,0.0,0.0
1845,658441949,Mengqian Ren,CHN,female,1993-10-04,1.75,66.0,athletics,0.0,0.0,0.0
1846,273574012,Meraf Bahta,SWE,female,1989-06-24,1.76,52.0,athletics,0.0,0.0,0.0
1847,726189235,Mercy Cherono,KEN,female,1991-05-07,1.75190041114664,51.0,athletics,0.0,0.0,0.0
1849,228859028,Mert Atli,TUR,male,1993-07-23,1.91,70.0,athletics,0.0,0.0,0.0
1850,679179495,Meryem Akdag,TUR,female,1992-08-05,1.71,51.0,athletics,0.0,0.0,0.0
1851,746996056,Meryem Erdogan,TUR,female,1990-04-24,1.72,55.0,athletics,0.0,0.0,0.0
1852,428462407,Mesud Pezer,BIH,male,1994-08-27,1.96,120.0,athletics,0.0,0.0,0.0
1853,30835928,Methkal Abu Drais,JOR,male,1983-12-29,1.68,67.0,athletics,0.0,0.0,0.0
1854,440955726,Micha Powell,CAN,female,1995-01-12,1.77,55.0,athletics,0.0,0.0,0.0
1856,814037531,Michael Bultheel,BEL,male,1986-06-30,1.89,81.0,athletics,0.0,0.0,0.0
1859,415356488,Michael Kalomiris,GRE,male,1986-10-09,1.81,65.0,athletics,0.0,0.0,0.0
1860,255856000,Michael Mason,CAN,male,1986-09-30,1.86,67.0,athletics,0.0,0.0,0.0
1861,882282575,Michael Mathieu,BAH,male,1984-06-24,1.78,76.0,athletics,0.0,0.0,1.0
1862,963798182,Michael Rimmer,GBR,male,1986-02-03,1.82,66.0,athletics,0.0,0.0,0.0
1863,719475341,Michael Shelley,AUS,male,1983-10-10,1.83,60.0,athletics,0.0,0.0,0.0
1864,591796882,Michael Tinsley,USA,male,1984-04-21,1.86,74.0,athletics,0.0,0.0,0.0
1866,891750964,Michaela Hruba,CZE,female,1998-02-21,1.9,75.0,athletics,0.0,0.0,0.0
1867,504352027,Michaela Meijer,SWE,female,1993-07-30,1.72,60.0,athletics,0.0,0.0,0.0
1868,35167157,Michal Balner,CZE,male,1982-09-12,1.91,80.0,athletics,0.0,0.0,0.0
1870,715508816,Michal Haratyk,POL,male,1992-04-10,1.94,135.0,athletics,0.0,0.0,0.0
1872,491450653,Michal Pietrzak,POL,male,1989-04-03,1.85,80.0,athletics,0.0,0.0,0.0
1873,397244117,Michel Torneus,SWE,male,1986-05-26,1.84,73.0,athletics,0.0,0.0,0.0
1875,970855976,Michelle Carter,USA,female,1985-10-12,1.76,136.0,athletics,1.0,0.0,0.0
1876,794770350,Michelle Finn,IRL,female,1989-12-16,1.52,51.0,athletics,0.0,0.0,0.0
1877,822214721,Michelle Jenneke,AUS,female,1993-06-23,1.72,67.0,athletics,0.0,0.0,0.0
1879,133448411,Michelle-Lee Ahye,TTO,female,1992-04-10,1.6,64.0,athletics,0.0,0.0,0.0
1880,478258348,Mick Clohissey,IRL,male,1986-01-13,1.8,64.0,athletics,0.0,0.0,0.0
1881,770839524,Mickael-Meba Zeze,FRA,male,1994-05-19,1.75,65.0,athletics,0.0,0.0,0.0
1883,149765178,Miguel Angel Almachi,ECU,male,1985-05-02,1.65,55.0,athletics,0.0,0.0,0.0
1884,397125199,Miguel Angel Lopez,ESP,male,1988-07-03,1.81,70.0,athletics,0.0,0.0,0.0
1886,604365100,Miguel Carvalho,POR,male,1994-09-02,1.86,72.0,athletics,0.0,0.0,0.0
1887,491799396,Miguel Francis,ANT,male,1995-03-28,1.92,83.0,athletics,0.0,0.0,0.0
1889,467928578,Mihail Anastasakis,GRE,male,1994-12-03,1.84,102.0,athletics,0.0,0.0,0.0
1890,752147956,Mihail Dudas,SRB,male,1989-11-01,1.84,85.0,athletics,0.0,0.0,0.0
1891,175275854,Mihail Krassilov,KAZ,male,1990-03-05,1.83,70.0,athletics,0.0,0.0,0.0
1892,281525534,Mike Hartfield,USA,male,1990-03-29,1.91,77.0,athletics,0.0,0.0,0.0
1893,999394723,Mike Mokamba Nyang'au,KEN,male,1994-08-28,1.7,70.0,athletics,0.0,0.0,0.0
1894,716059894,Mike Rodgers,USA,male,1985-04-24,1.76,80.0,athletics,0.0,0.0,0.0
1895,627661082,Mikel Thomas,TTO,male,1987-11-23,1.7,79.0,athletics,0.0,0.0,0.0
1896,848330802,Miklos Srp,HUN,male,1993-03-06,2.0,83.0,athletics,0.0,0.0,0.0
1898,994546507,Milan Ristic,SRB,male,1991-08-08,1.87,83.0,athletics,0.0,0.0,0.0
1899,812447465,Milan Trajkovic,CYP,male,1992-09-17,1.87,82.0,athletics,0.0,0.0,0.0
1900,669028913,Miles Ukaoma,NGR,male,1992-07-21,1.86,84.0,athletics,0.0,0.0,0.0
1901,939197606,Militsa Mircheva,BUL,female,1994-05-24,1.65,50.0,athletics,0.0,0.0,0.0
1902,806789845,Milly Clark,AUS,female,1989-03-01,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1903,392630546,Miloud Rahmani,ALG,male,1982-12-30,1.78,62.0,athletics,0.0,0.0,0.0
1904,917223658,Miltiadis Tentoglou,GRE,male,1998-03-18,1.85,75.0,athletics,0.0,0.0,0.0
1905,730531395,Mimi Belete,BRN,female,1988-06-09,1.69,56.0,athletics,0.0,0.0,0.0
1906,489620720,Ming Tai Chan,HKG,male,1995-01-30,1.75,60.0,athletics,0.0,0.0,0.0
1907,995871061,Minna Nikkanen,FIN,female,1988-04-09,1.69,54.0,athletics,0.0,0.0,0.0
1908,589013959,Miranda Melville,USA,female,1989-03-20,1.58,49.0,athletics,0.0,0.0,0.0
1909,146069322,Mirela Demireva,BUL,female,1989-09-28,1.8,58.0,athletics,0.0,1.0,0.0
1911,1578040,Mirna Ortiz,GUA,female,1987-02-28,1.58,42.0,athletics,0.0,0.0,0.0
1913,387566065,Misaki Onishi,JPN,female,1985-02-24,1.64,46.0,athletics,0.0,0.0,0.0
1914,882242965,Mitko Tsenov,BUL,male,1993-06-13,1.85,65.0,athletics,0.0,0.0,0.0
1915,224192302,Miyuki Uehara,JPN,female,1995-11-22,1.54,39.0,athletics,0.0,0.0,0.0
1916,716769230,Moacir Zimmermann,BRA,male,1983-12-30,1.84,70.0,athletics,0.0,0.0,0.0
1917,177889659,Mobolade Ajomale,CAN,male,1995-08-31,1.8,62.0,athletics,0.0,0.0,1.0
1918,219235142,Mohamed Daud Mohamed,SOM,male,1996-03-01,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1919,173845600,Mohamed Hrezi,LBA,male,1991-10-28,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1920,606398332,Mohamed Ismail Ibrahim,DJI,male,1997-01-01,1.7,63.0,athletics,0.0,0.0,0.0
1921,438310446,Mohamed Lamine Dansoko,GUI,male,1998-03-15,1.81,78.0,athletics,0.0,0.0,0.0
1922,385884277,Mohamed Sghaier,TUN,male,1988-07-18,1.85,79.0,athletics,0.0,0.0,0.0
1923,653470021,Mohammad Arzandeh,IRI,male,1987-10-30,1.89,77.0,athletics,0.0,0.0,0.0
1924,175246089,Mohammadjafar Moradi,IRI,male,1990-04-10,1.69,62.0,athletics,0.0,0.0,0.0
1925,416345678,Mohammed Abukhousa,PLE,male,1992-12-30,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1926,926792518,Mohammed Ahmed,CAN,male,1991-01-05,1.82,56.0,athletics,0.0,0.0,0.0
1927,597431856,Mohammed Aman,ETH,male,1994-01-10,1.65,58.0,athletics,0.0,0.0,0.0
1928,984836225,Mohammed Rageh,YEM,male,1998-01-01,1.69,61.0,athletics,0.0,0.0,0.0
1929,509619259,Molly Huddle,USA,female,1984-08-31,1.66,48.0,athletics,0.0,0.0,0.0
1930,2092982,Monica Brennan,AUS,female,1994-01-22,1.75,58.0,athletics,0.0,0.0,0.0
1931,216289131,Monika Stefanowicz,POL,female,1980-05-15,1.6,46.0,athletics,0.0,0.0,0.0
1933,539265571,Morgan Lake,GBR,female,1997-05-12,1.78,68.0,athletics,0.0,0.0,0.0
1934,678637275,Morgan Mitchell,AUS,female,1994-10-03,1.77,63.0,athletics,0.0,0.0,0.0
1936,177555215,Morolake Akinosun,USA,female,1994-05-17,1.63,60.0,athletics,1.0,0.0,0.0
1937,757235037,Moses Martin Kurong,UGA,male,1994-07-07,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1938,305593512,Mosito Lehata,LES,male,1989-04-08,1.77,69.0,athletics,0.0,0.0,0.0
1939,648612446,Mostafa Smaili,MAR,male,1997-01-09,1.74,63.0,athletics,0.0,0.0,0.0
1941,758048391,Muhammad Halim,ISV,male,1986-10-26,1.91,82.0,athletics,0.0,0.0,0.0
1942,864313645,Muhammed Anas Yahiya,IND,male,1994-09-17,1.77,69.0,athletics,0.0,0.0,0.0
1943,137651650,Mujinga Kambundji,SUI,female,1992-06-17,1.68,65.0,athletics,0.0,0.0,0.0
1944,422893498,Mukhlid Alotaibi,KSA,male,1976-06-20,1.63,60.0,athletics,0.0,0.0,0.0
1945,933102788,Muktar Edris,ETH,male,1994-01-14,1.71,60.0,athletics,0.0,0.0,0.0
1946,501615561,Mulern Jean,HAI,female,1992-09-25,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1947,395323200,Mumin Gala,DJI,male,1986-09-06,1.85,70.0,athletics,0.0,0.0,0.0
1948,700821397,Munkhzaya Bayartsogt,MGL,female,1993-10-10,1.6,43.0,athletics,0.0,0.0,0.0
1949,703714683,Munyo Solomon Mutai,UGA,male,1992-10-22,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1950,241961956,Muriel Coneo,COL,female,1987-03-15,1.6,50.0,athletics,0.0,0.0,0.0
1951,845100767,Murielle Ahoure,CIV,female,1987-08-23,1.65,58.0,athletics,0.0,0.0,0.0
1953,774480033,Musa Hajdari,KOS,male,1987-10-11,1.87,74.0,athletics,0.0,0.0,0.0
1954,260677878,Musaeb Abdulrahman Balla,QAT,male,1989-03-19,1.85,65.0,athletics,0.0,0.0,0.0
1955,434308587,Mutaz Essa Barshim,QAT,male,1991-06-24,1.9,65.0,athletics,0.0,1.0,0.0
1956,963065622,Myeongjun Son,KOR,male,1994-01-17,1.81,62.0,athletics,0.0,0.0,0.0
1957,370313350,Mykyta Nesterenko,UKR,male,1991-04-15,2.08,120.0,athletics,0.0,0.0,0.0
1958,53536605,Mynhardt Mbeumuna Kawanivi,NAM,male,1984-03-03,1.78,59.0,athletics,0.0,0.0,0.0
1959,313426980,Nadine Broersen,NED,female,1990-04-29,1.71,62.0,athletics,0.0,0.0,0.0
1960,938928683,Nadine Gonska,GER,female,1990-01-23,1.68,58.0,athletics,0.0,0.0,0.0
1961,520205566,Nadine Hildebrand,GER,female,1987-09-20,1.59,55.0,athletics,0.0,0.0,0.0
1962,3180101,Nadine Muller,GER,female,1985-11-21,1.93,94.0,athletics,0.0,0.0,0.0
1963,735909394,Nadine Visser,NED,female,1995-02-09,1.75,61.0,athletics,0.0,0.0,0.0
1964,963806165,Nadiya Borovska,UKR,female,1981-02-25,1.63,50.0,athletics,0.0,0.0,0.0
1965,228904239,Nadiya Dusanova,UZB,female,1987-11-17,1.74,56.0,athletics,0.0,0.0,0.0
1967,799009112,Nafissatou Thiam,BEL,female,1994-08-19,1.87,72.0,athletics,1.0,0.0,0.0
1968,397860366,Najima Parveen,PAK,female,1990-12-20,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1969,414759552,Namakoe Nkhasi,LES,male,1993-01-10,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1970,817788274,Nancy Chepkwemoi,KEN,female,1993-10-08,1.21,47.0,athletics,0.0,0.0,0.0
1971,217475768,Naomi Sedney,NED,female,1994-12-17,1.7,65.0,athletics,0.0,0.0,0.0
1972,772765503,Narcis Stefan Mihaila,ROU,male,1987-08-04,1.83,73.0,athletics,0.0,0.0,0.0
1973,871545516,Narcisa Landazuri,ECU,female,1991-06-13,1.66,55.0,athletics,0.0,0.0,0.0
1974,113824084,Nary Ly,CAM,female,1972-06-06,1.6,55.0,athletics,0.0,0.0,0.0
1975,295414413,Nastassia Ivanova,BLR,female,1982-11-04,1.62,50.0,athletics,0.0,0.0,0.0
1976,244608144,Nastassia Yatsevich,BLR,female,1985-01-18,1.58,48.0,athletics,0.0,0.0,0.0
1977,945555989,Natalia Duco,CHI,female,1989-01-31,1.77,100.0,athletics,0.0,0.0,0.0
1978,281240211,Natalia Pohrebniak,UKR,female,1988-02-19,1.71,63.0,athletics,0.0,0.0,0.0
1979,228374480,Natalia Romero,CHI,female,1980-02-26,1.63,57.0,athletics,0.0,0.0,0.0
1981,335301565,Natalia Semenova,UKR,female,1982-07-07,1.78,75.0,athletics,0.0,0.0,0.0
1982,868843791,Natalia Stratulat,MDA,female,1987-07-24,1.78,83.0,athletics,0.0,0.0,0.0
1983,36343721,Nataliia Lupu,UKR,female,1987-11-04,1.75,60.0,athletics,0.0,0.0,0.0
1984,417902852,Nataliia Pryshchepa,UKR,female,1994-09-11,1.63,48.0,athletics,0.0,0.0,0.0
1985,716355288,Nataliya Lehonkova,UKR,female,1982-12-27,1.61,48.0,athletics,0.0,0.0,0.0
1986,76086422,Nataliya Strohova,UKR,female,1992-12-26,1.69,65.0,athletics,0.0,0.0,0.0
1987,383133261,Nataliya Zolotukhina,UKR,female,1985-01-04,1.8,87.0,athletics,0.0,0.0,0.0
1988,326138845,Natallia Viatkina,BLR,female,1987-02-10,1.76,58.0,athletics,0.0,0.0,0.0
1989,200672327,Natalya Asanova,UZB,female,1989-11-29,1.77,58.0,athletics,0.0,0.0,0.0
1991,306128745,Natasha Hastings,USA,female,1986-07-23,1.73,68.0,athletics,1.0,0.0,0.0
1992,71025804,Natasha Wodak,CAN,female,1981-12-17,1.6,47.0,athletics,0.0,0.0,0.0
1993,236734803,Nathan Brannen,CAN,male,1982-09-08,1.74,58.0,athletics,0.0,0.0,0.0
1996,920855247,Nathon Allen,JAM,male,1995-10-28,1.75190041114664,67.71773825809393,athletics,0.0,1.0,0.0
1997,600380333,Natoya Goule,JAM,female,1991-03-30,1.52,57.0,athletics,0.0,0.0,0.0
1998,897039475,Natthaya Thanaronnawat,THA,female,1979-06-12,1.58,47.0,athletics,0.0,0.0,0.0
1999,521469837,Nauraj Singh Randhawa,MAS,male,1992-01-27,1.93,70.0,athletics,0.0,0.0,0.0
2000,797214230,Nazar Kovalenko,UKR,male,1987-02-09,1.77,68.0,athletics,0.0,0.0,0.0
2001,613585930,Nazim Babayev,AZE,male,1997-10-08,1.87,74.0,athletics,0.0,0.0,0.0
2002,467504641,Nebiat Habtemariam,ERI,female,1978-12-29,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
2003,213347925,Ned Justeen Azemia,SEY,male,1997-08-21,1.77,65.0,athletics,0.0,0.0,0.0
2004,251197905,Nelia Martins,TLS,female,1998-07-09,1.5,67.71773825809393,athletics,0.0,0.0,0.0
2005,741011271,Nelson Evora,POR,male,1984-04-20,1.83,76.0,athletics,0.0,0.0,0.0
2007,454620893,Nelson Kipkosgei Cherutich,BRN,male,1993-03-09,1.7,60.0,athletics,0.0,0.0,0.0
2008,706411745,Nenad Filipovic,SRB,male,1978-10-05,1.82,74.0,athletics,0.0,0.0,0.0
2009,838940374,Nercely Soto,VEN,female,1990-08-23,1.69,55.0,athletics,0.0,0.0,0.0
2010,967371534,Neringa Aidietyte,LTU,female,1983-06-05,1.77,60.0,athletics,0.0,0.0,0.0
2011,459454489,Nery Brenes,CRC,male,1985-09-25,1.75,70.0,athletics,0.0,0.0,0.0
2012,536696599,Nethaneel Mitchell-Blake,GBR,male,1994-04-02,1.87,86.0,athletics,0.0,0.0,0.0
2013,350682364,Nguse Amlosom,ERI,male,1986-11-10,1.8,56.0,athletics,0.0,0.0,0.0
2014,294595887,Nia Ali,USA,female,1988-10-23,1.68,64.0,athletics,0.0,1.0,0.0
2015,617073971,Nicholas Kiplagat Bett,KEN,male,1990-01-27,1.9,75.0,athletics,0.0,0.0,0.0
2017,475985515,Nicholas Scarvelis,GRE,male,1993-02-02,1.86,125.0,athletics,0.0,0.0,0.0
2018,373381796,Nicholas Willis,NZL,male,1983-04-25,1.83,68.0,athletics,0.0,0.0,1.0
2019,253306509,Nick Miller,GBR,male,1993-05-01,1.88,112.0,athletics,0.0,0.0,0.0
2020,683971980,Nickel Ashmeade,JAM,male,1990-04-07,1.85,88.0,athletics,1.0,0.0,0.0
2021,982320885,Nickiesha Wilson,JAM,female,1986-07-28,1.74,66.0,athletics,0.0,0.0,0.0
2022,427041039,Nicky van Leuveren,NED,female,1990-05-20,1.75,58.0,athletics,0.0,0.0,0.0
2023,168904848,Nicolae-Alexandru Soare,ROU,male,1991-09-20,1.68,59.0,athletics,0.0,0.0,0.0
2024,162021826,Nicolas Cuestas,URU,male,1986-12-08,1.8,63.0,athletics,0.0,0.0,0.0
2026,933579518,Nicole Buchler,SUI,female,1983-12-17,1.62,54.0,athletics,0.0,0.0,0.0
2027,297449748,Nicole Sifuentes,CAN,female,1986-06-30,1.77,55.0,athletics,0.0,0.0,0.0
2028,450335121,Nigel Levine,GBR,male,1989-04-30,1.76,72.0,athletics,0.0,0.0,0.0
2029,481034512,Nigina Sharipova,UZB,female,1995-08-10,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
2030,872456959,Nijel Amos,BOT,male,1994-03-15,1.79,60.0,athletics,0.0,0.0,0.0
2032,681571834,Nikki Hamblin,NZL,female,1988-05-20,1.65,52.0,athletics,0.0,0.0,0.0
2034,861176361,Nikkita Holder,CAN,female,1987-05-07,1.7,59.0,athletics,0.0,0.0,0.0
2037,932397060,Nikoleta Kyriakopoulou,GRE,female,1986-03-21,1.67,57.0,athletics,0.0,0.0,0.0
2038,426844727,Nils Brembach,GER,male,1993-02-23,1.84,70.0,athletics,0.0,0.0,0.0
2041,690491812,Niluka Rajasekara,SRI,female,1982-03-17,1.55,42.0,athletics,0.0,0.0,0.0
2042,95604146,Nirmla,IND,female,1995-07-15,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
2043,803251094,Nitendra Singh,IND,male,1986-09-29,1.72,58.0,athletics,0.0,0.0,0.0
2045,678262840,Nobuya Kato,JPN,male,1995-04-16,1.85,70.0,athletics,0.0,0.0,0.0
2046,485719792,Noelie Yarigo,BEN,female,1985-12-26,1.68,56.0,athletics,0.0,0.0,0.0
2047,774261783,Noelle Montcalm,CAN,female,1988-04-03,1.68,53.0,athletics,0.0,0.0,0.0
2048,547769017,Nooralotta Neziri,FIN,female,1992-11-09,1.74,63.0,athletics,0.0,0.0,0.0
2049,123381244,Novlene Williams-Mills,JAM,female,1982-04-26,1.68,57.0,athletics,0.0,1.0,0.0
2050,158456610,Nubia Soares,BRA,female,1996-03-26,1.76,52.0,athletics,0.0,0.0,0.0
2051,997050552,Nwanneka Okwelogu,NGR,female,1995-05-05,1.73,100.0,athletics,0.0,0.0,0.0
2052,395961774,Nyakisi Adero,UGA,female,1986-07-02,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
2053,998833102,O'dayne Richards,JAM,male,1988-12-14,1.77,120.0,athletics,0.0,0.0,0.0
2054,129929116,Ogho-Oghene Egwero,NGR,male,1988-11-26,1.52,72.0,athletics,0.0,0.0,0.0
2055,896056444,Ojie Edoburun,GBR,male,1996-06-02,1.85,80.0,athletics,0.0,0.0,0.0
2057,466004791,Oksana Okuneva,UKR,female,1990-03-14,1.75,63.0,athletics,0.0,0.0,0.0
2058,845220778,Oksana Shkurat,UKR,female,1993-07-30,1.7,53.0,athletics,0.0,0.0,0.0
2059,925700475,Ole Hesselbjerg,DEN,male,1990-04-23,1.85,67.0,athletics,0.0,0.0,0.0
2060,801537785,Oleksandr Sitkovskyy,UKR,male,1978-06-09,1.84,68.0,athletics,0.0,0.0,0.0
2061,79936055,Oleksiy Kasyanov,UKR,male,1985-08-26,1.91,88.0,athletics,0.0,0.0,0.0
2062,872028854,Oleksiy Semenov,UKR,male,1982-06-27,1.98,120.0,athletics,0.0,0.0,0.0
2063,905135133,Olena Kolesnychenko,UKR,female,1993-06-03,1.72,57.0,athletics,0.0,0.0,0.0
2065,972107687,Olena Yanovska,UKR,female,1990-02-15,1.71,62.0,athletics,0.0,0.0,0.0
2066,853982899,Olesya Povkh,UKR,female,1987-10-18,1.67,63.0,athletics,0.0,0.0,0.0
2067,834977661,Olga Golodna,UKR,female,1991-11-14,1.83,96.0,athletics,0.0,0.0,0.0
2069,101246911,Olga Rypakova,KAZ,female,1984-11-30,1.83,62.0,athletics,0.0,0.0,1.0
2070,58276308,Olga Safronova,KAZ,female,1991-11-05,1.71,62.0,athletics,0.0,0.0,0.0
2071,847854167,Olga Saladukha,UKR,female,1983-06-04,1.76,57.0,athletics,0.0,0.0,0.0
2073,62936804,Olha Bibik,UKR,female,1990-02-05,1.73,63.0,athletics,0.0,0.0,0.0
2074,876726793,Olha Kotovska,UKR,female,1983-12-05,1.67,50.0,athletics,0.0,0.0,0.0
2075,192536405,Olha Lyakhova,UKR,female,1992-03-18,1.74,60.0,athletics,0.0,0.0,0.0
2076,15281750,Olha Zemlyak,UKR,female,1990-01-16,1.65,57.0,athletics,0.0,0.0,0.0
2077,981211905,Olivera Jevtic,SRB,female,1977-07-24,1.74,51.0,athletics,0.0,0.0,0.0
2078,621595419,Olivia Borlee,BEL,female,1986-04-10,1.72,57.0,athletics,0.0,0.0,0.0
2079,929295902,Olivia Ekpone,NGR,female,1993-01-05,1.75190041114664,59.0,athletics,0.0,0.0,0.0
2082,758344424,Olivier Irabaruta,BDI,male,1997-08-25,1.7,62.0,athletics,0.0,0.0,0.0
